ZFIN ID	Human NCBI Gene ID
ZDB-GENE-080225-27	80271
ZDB-GENE-080225-33	5954
ZDB-GENE-080225-35	56776
ZDB-GENE-080225-36	79884
ZDB-GENE-080225-38	27340
ZDB-GENE-080225-39	7447
ZDB-GENE-080225-40	5592
ZDB-GENE-080225-42	6548
ZDB-GENE-080225-43	6553
ZDB-GENE-080226-1	2687
ZDB-GENE-080226-2	10479
ZDB-GENE-080227-1	253152
ZDB-GENE-080227-16	23596
ZDB-GENE-080227-8	29958
ZDB-GENE-080227-9	388591
ZDB-GENE-080228-1	123099
ZDB-GENE-080228-2	3620
ZDB-GENE-080229-1	23261
ZDB-GENE-080229-3	58494
ZDB-GENE-080229-4	10223
ZDB-GENE-080229-6	23114
ZDB-GENE-080303-10	91937
ZDB-GENE-080303-16	54910
ZDB-GENE-080303-17	196740
ZDB-GENE-080303-24	9543
ZDB-GENE-080303-27	5475
ZDB-GENE-080303-28	29093
ZDB-GENE-080303-3	59307
ZDB-GENE-080303-31	283234
ZDB-GENE-080303-33	338872
ZDB-GENE-080303-6	388364
ZDB-GENE-080305-1	126321
ZDB-GENE-080305-11	346606
ZDB-GENE-080305-2	4782
ZDB-GENE-080305-8	9517
ZDB-GENE-080319-2	10165
ZDB-GENE-080320-1	51701
ZDB-GENE-080320-2	785
ZDB-GENE-080321-1	6773
ZDB-GENE-080325-1	7074
ZDB-GENE-080326-1	127294
ZDB-GENE-080327-11	100505591
ZDB-GENE-080327-12	126755
ZDB-GENE-080327-13	81543
ZDB-GENE-080327-16	84894
ZDB-GENE-080327-17	145581
ZDB-GENE-080327-19	158038
ZDB-GENE-080327-20	145581
ZDB-GENE-080327-21	392617
ZDB-GENE-080327-22	23769
ZDB-GENE-080327-24	5549
ZDB-GENE-080327-25	94030
ZDB-GENE-080327-26	114794
ZDB-GENE-080327-28	2331
ZDB-GENE-080327-32	57722
ZDB-GENE-080327-34	23705
ZDB-GENE-080327-5	57689
ZDB-GENE-080327-6	23769
ZDB-GENE-080327-7	84631
ZDB-GENE-080327-9	100505591
ZDB-GENE-080401-2	340481
ZDB-GENE-080401-4	11236
ZDB-GENE-080401-5	57143
ZDB-GENE-080402-1	3561
ZDB-GENE-080402-10	64096
ZDB-GENE-080402-2	3561
ZDB-GENE-080402-3	64109
ZDB-GENE-080402-5	5583
ZDB-GENE-080402-6	64167
ZDB-GENE-080402-7	57118
ZDB-GENE-080402-8	23604
ZDB-GENE-080402-9	5909
ZDB-GENE-080403-1	8431
ZDB-GENE-080403-10	7421
ZDB-GENE-080403-11	2648
ZDB-GENE-080403-12	23054
ZDB-GENE-080403-15	2033
ZDB-GENE-080403-16	2033
ZDB-GENE-080403-8	7182
ZDB-GENE-080403-9	8431
ZDB-GENE-080405-1	7015
ZDB-GENE-080408-1	79690
ZDB-GENE-080409-1	490
ZDB-GENE-080409-2	492
ZDB-GENE-080410-1	6668
ZDB-GENE-080411-1	114904
ZDB-GENE-080414-1	2898
ZDB-GENE-080414-2	89853
ZDB-GENE-080414-3	3746
ZDB-GENE-080414-4	114905
ZDB-GENE-080415-1	5978
ZDB-GENE-080415-2	79812
ZDB-GENE-080415-3	94233
ZDB-GENE-080416-1	84034
ZDB-GENE-080416-2	8736
ZDB-GENE-080416-3	131149
ZDB-GENE-080416-4	201456
ZDB-GENE-080417-1	389941
ZDB-GENE-080418-1	282679
ZDB-GENE-080419-1	5330
ZDB-GENE-080423-1	399687
ZDB-GENE-080423-2	9370
ZDB-GENE-080424-1	10882
ZDB-GENE-080424-2	10882
ZDB-GENE-080424-3	79812
ZDB-GENE-080424-4	688
ZDB-GENE-080424-5	4649
ZDB-GENE-080424-6	4649
ZDB-GENE-080424-7	51088
ZDB-GENE-080425-2	51168
ZDB-GENE-080425-3	2308
ZDB-GENE-080425-4	10675
ZDB-GENE-080425-5	399687
ZDB-GENE-080429-2	84166
ZDB-GENE-080430-1	79849
ZDB-GENE-080502-1	54953
ZDB-GENE-080505-1	10891
ZDB-GENE-080506-1	84466
ZDB-GENE-080506-2	3167
ZDB-GENE-080506-3	253559
ZDB-GENE-080507-1	79665
ZDB-GENE-080508-1	9817
ZDB-GENE-080509-1	340260
ZDB-GENE-080509-2	6604
ZDB-GENE-080512-2	7701
ZDB-GENE-080512-3	84812
ZDB-GENE-080513-1	283078
ZDB-GENE-080513-2	283078
ZDB-GENE-080513-3	200010
ZDB-GENE-080513-4	8412
ZDB-GENE-080513-5	30836
ZDB-GENE-080514-1	6571
ZDB-GENE-080514-2	27141
ZDB-GENE-080514-3	6599
ZDB-GENE-080515-2	92714
ZDB-GENE-080515-3	79813
ZDB-GENE-080515-6	25764
ZDB-GENE-080515-7	81558
ZDB-GENE-080516-10	55207
ZDB-GENE-080516-4	51066
ZDB-GENE-080516-5	51765
ZDB-GENE-080516-6	122060
ZDB-GENE-080516-7	9201
ZDB-GENE-080519-2	64324
ZDB-GENE-080519-3	64324
ZDB-GENE-080519-4	23259
ZDB-GENE-080520-1	162427
ZDB-GENE-080520-2	341405
ZDB-GENE-080520-3	58508
ZDB-GENE-080521-1	9757
ZDB-GENE-080521-2	22950
ZDB-GENE-080521-3	4297
ZDB-GENE-080521-4	9739
ZDB-GENE-080522-1	23067
ZDB-GENE-080522-2	55206
ZDB-GENE-080522-3	80114
ZDB-GENE-080522-4	10612
ZDB-GENE-080523-1	55209
ZDB-GENE-080523-2	84787
ZDB-GENE-080523-3	51559
ZDB-GENE-080530-2	23339
ZDB-GENE-080603-4	26012
ZDB-GENE-080610-1	5034
ZDB-GENE-080612-2	90187
ZDB-GENE-080612-3	90187
ZDB-GENE-080613-1	4223
ZDB-GENE-080613-2	63976
ZDB-GENE-080613-3	7799
ZDB-GENE-080616-1	59336
ZDB-GENE-080616-2	85366
ZDB-GENE-080618-1	93166
ZDB-GENE-080618-2	639
ZDB-GENE-080618-3	639
ZDB-GENE-080618-4	63977
ZDB-GENE-080623-1	59335
ZDB-GENE-080707-1	57468
ZDB-GENE-080708-1	4282
ZDB-GENE-080708-2	55789
ZDB-GENE-080708-3	57605
ZDB-GENE-080709-1	54458
ZDB-GENE-080709-4	3797
ZDB-GENE-080709-5	390748
ZDB-GENE-080716-1	91147
ZDB-GENE-080716-17	10559
ZDB-GENE-080717-1	9839
ZDB-GENE-080718-4	119
ZDB-GENE-080718-6	120
ZDB-GENE-080721-1	138311
ZDB-GENE-080721-12	55308
ZDB-GENE-080721-12	11269
ZDB-GENE-080721-13	6416
ZDB-GENE-080721-15	23452
ZDB-GENE-080721-17	30820
ZDB-GENE-080721-18	5305
ZDB-GENE-080721-2	1796
ZDB-GENE-080721-24	387700
ZDB-GENE-080721-25	1297
ZDB-GENE-080721-4	9046
ZDB-GENE-080721-5	9061
ZDB-GENE-080722-11	23108
ZDB-GENE-080722-13	84254
ZDB-GENE-080722-14	9545
ZDB-GENE-080722-15	4784
ZDB-GENE-080722-18	9655
ZDB-GENE-080722-19	84171
ZDB-GENE-080722-2	23175
ZDB-GENE-080722-20	200959
ZDB-GENE-080722-21	3742
ZDB-GENE-080722-25	79573
ZDB-GENE-080722-33	25927
ZDB-GENE-080722-35	9306
ZDB-GENE-080722-38	100507421
ZDB-GENE-080722-44	5118
ZDB-GENE-080722-5	390598
ZDB-GENE-080722-7	4771
ZDB-GENE-080722-8	84440
ZDB-GENE-080723-11	10577
ZDB-GENE-080723-14	11146
ZDB-GENE-080723-16	150696
ZDB-GENE-080723-17	8851
ZDB-GENE-080723-20	66035
ZDB-GENE-080723-23	10736
ZDB-GENE-080723-27	7138
ZDB-GENE-080723-28	135
ZDB-GENE-080723-30	374378
ZDB-GENE-080723-31	8408
ZDB-GENE-080723-32	1133
ZDB-GENE-080723-33	84333
ZDB-GENE-080723-40	6498
ZDB-GENE-080723-42	64506
ZDB-GENE-080723-44	5565
ZDB-GENE-080723-45	3790
ZDB-GENE-080723-47	91289
ZDB-GENE-080723-52	378708
ZDB-GENE-080723-57	158038
ZDB-GENE-080723-61	4969
ZDB-GENE-080723-63	345193
ZDB-GENE-080723-64	284451
ZDB-GENE-080723-67	51289
ZDB-GENE-080723-69	57026
ZDB-GENE-080723-7	4869
ZDB-GENE-080723-71	56851
ZDB-GENE-080723-72	10287
ZDB-GENE-080723-73	142940
ZDB-GENE-080723-74	8908
ZDB-GENE-080723-75	10690
ZDB-GENE-080723-8	25875
ZDB-GENE-080724-1	340371
ZDB-GENE-080724-10	10087
ZDB-GENE-080724-11	30012
ZDB-GENE-080724-12	57576
ZDB-GENE-080724-2	26999
ZDB-GENE-080724-6	84959
ZDB-GENE-080724-7	8975
ZDB-GENE-080724-8	1519
ZDB-GENE-080725-1	54345
ZDB-GENE-080728-1	83452
ZDB-GENE-080728-2	3248
ZDB-GENE-080728-3	152485
ZDB-GENE-080728-4	90826
ZDB-GENE-080804-1	54510
ZDB-GENE-080804-2	9963
ZDB-GENE-080806-1	253959
ZDB-GENE-080807-4	3339
ZDB-GENE-080808-7	783
ZDB-GENE-080808-8	221078
ZDB-GENE-080812-2	78997
ZDB-GENE-080812-3	493860
ZDB-GENE-080813-1	10655
ZDB-GENE-080813-2	54622
ZDB-GENE-080815-1	2559
ZDB-GENE-080815-2	56934
ZDB-GENE-080815-3	80217
ZDB-GENE-080815-4	771
ZDB-GENE-080815-5	762
ZDB-GENE-080818-4	8140
ZDB-GENE-080818-5	768
ZDB-GENE-080819-1	3842
ZDB-GENE-080819-2	134288
ZDB-GENE-080819-3	9675
ZDB-GENE-080902-1	23654
ZDB-GENE-080903-1	167826
ZDB-GENE-080908-1	7504
ZDB-GENE-080908-2	137970
ZDB-GENE-080916-1	4843
ZDB-GENE-080917-20	9258
ZDB-GENE-080917-21	155
ZDB-GENE-080917-23	4330
ZDB-GENE-080917-25	8603
ZDB-GENE-080917-27	254102
ZDB-GENE-080917-44	391059
ZDB-GENE-080917-46	728276
ZDB-GENE-080917-49	65125
ZDB-GENE-080917-52	432
ZDB-GENE-080917-52	433
ZDB-GENE-080917-53	5077
ZDB-GENE-080917-54	5081
ZDB-GENE-080917-55	3091
ZDB-GENE-080917-56	341883
ZDB-GENE-080917-7	4291
ZDB-GENE-080918-1	1306
ZDB-GENE-080919-1	93190
ZDB-GENE-080919-2	343066
ZDB-GENE-080923-1	84073
ZDB-GENE-080924-1	10203
ZDB-GENE-080924-2	388649
ZDB-GENE-080926-3	51013
ZDB-GENE-080926-4	55193
ZDB-GENE-080929-1	57679
ZDB-GENE-081001-1	3952
ZDB-GENE-081002-3	55796
ZDB-GENE-081002-4	114884
ZDB-GENE-081003-1	7473
ZDB-GENE-081003-3	283571
ZDB-GENE-081006-1	7477
ZDB-GENE-081007-1	8452
ZDB-GENE-081008-1	10018
ZDB-GENE-081013-6	85409
ZDB-GENE-081014-1	394
ZDB-GENE-081015-2	6103
ZDB-GENE-081015-3	25981
ZDB-GENE-081015-4	2925
ZDB-GENE-081016-1	26060
ZDB-GENE-081016-2	55198
ZDB-GENE-081021-1	63910
ZDB-GENE-081021-2	80331
ZDB-GENE-081022-103	50486
ZDB-GENE-081022-105	729993
ZDB-GENE-081022-109	124152
ZDB-GENE-081022-110	6792
ZDB-GENE-081022-116	57121
ZDB-GENE-081022-117	54757
ZDB-GENE-081022-118	5730
ZDB-GENE-081022-119	219621
ZDB-GENE-081022-122	25880
ZDB-GENE-081022-123	9841
ZDB-GENE-081022-124	27229
ZDB-GENE-081022-125	64132
ZDB-GENE-081022-126	29924
ZDB-GENE-081022-128	286053
ZDB-GENE-081022-13	55501
ZDB-GENE-081022-134	116362
ZDB-GENE-081022-141	3351
ZDB-GENE-081022-145	153
ZDB-GENE-081022-147	91683
ZDB-GENE-081022-148	131669
ZDB-GENE-081022-15	9556
ZDB-GENE-081022-150	113878
ZDB-GENE-081022-151	79849
ZDB-GENE-081022-154	155
ZDB-GENE-081022-156	257236
ZDB-GENE-081022-16	10137
ZDB-GENE-081022-163	10522
ZDB-GENE-081022-169	23207
ZDB-GENE-081022-176	51542
ZDB-GENE-081022-178	60526
ZDB-GENE-081022-180	79701
ZDB-GENE-081022-182	58488
ZDB-GENE-081022-183	84750
ZDB-GENE-081022-187	90417
ZDB-GENE-081022-188	51764
ZDB-GENE-081022-189	26996
ZDB-GENE-081022-19	7069
ZDB-GENE-081022-191	3601
ZDB-GENE-081022-193	6364
ZDB-GENE-081022-198	387104
ZDB-GENE-081022-204	114569
ZDB-GENE-081022-210	128611
ZDB-GENE-081022-24	79870
ZDB-GENE-081022-25	346
ZDB-GENE-081022-27	123904
ZDB-GENE-081022-28	201229
ZDB-GENE-081022-3	64780
ZDB-GENE-081022-31	4828
ZDB-GENE-081022-34	91894
ZDB-GENE-081022-39	1911
ZDB-GENE-081022-4	9728
ZDB-GENE-081022-41	135
ZDB-GENE-081022-44	123207
ZDB-GENE-081022-45	65057
ZDB-GENE-081022-51	9797
ZDB-GENE-081022-55	6363
ZDB-GENE-081022-57	3357
ZDB-GENE-081022-66	8190
ZDB-GENE-081022-70	79091
ZDB-GENE-081022-73	122830
ZDB-GENE-081022-79	128061
ZDB-GENE-081022-80	390916
ZDB-GENE-081022-87	388588
ZDB-GENE-081022-9	91860
ZDB-GENE-081022-93	51277
ZDB-GENE-081022-94	90355
ZDB-GENE-081022-95	6725
ZDB-GENE-081022-98	51249
ZDB-GENE-081022-99	157378
ZDB-GENE-081024-1	9722
ZDB-GENE-081027-1	4137
ZDB-GENE-081027-2	4137
ZDB-GENE-081027-4	27241
ZDB-GENE-081027-5	57451
ZDB-GENE-081028-42	130271
ZDB-GENE-081028-47	5581
ZDB-GENE-081028-48	6862
ZDB-GENE-081028-51	1879
ZDB-GENE-081028-54	9444
ZDB-GENE-081028-55	51475
ZDB-GENE-081028-57	734
ZDB-GENE-081028-60	26033
ZDB-GENE-081028-61	80206
ZDB-GENE-081028-62	2568
ZDB-GENE-081028-65	51063
ZDB-GENE-081028-71	91828
ZDB-GENE-081029-2	59269
ZDB-GENE-081030-1	2801
ZDB-GENE-081030-10	5067
ZDB-GENE-081030-19	7225
ZDB-GENE-081030-22	64759
ZDB-GENE-081030-4	3913
ZDB-GENE-081031-100	160335
ZDB-GENE-081031-101	204851
ZDB-GENE-081031-14	23200
ZDB-GENE-081031-18	9791
ZDB-GENE-081031-2	11329
ZDB-GENE-081031-27	84961
ZDB-GENE-081031-40	55049
ZDB-GENE-081031-45	575
ZDB-GENE-081031-46	83706
ZDB-GENE-081031-49	150946
ZDB-GENE-081031-51	23175
ZDB-GENE-081031-54	84312
ZDB-GENE-081031-55	10135
ZDB-GENE-081031-56	50939
ZDB-GENE-081031-61	10135
ZDB-GENE-081031-69	80757
ZDB-GENE-081031-7	158787
ZDB-GENE-081031-71	92979
ZDB-GENE-081031-74	1880
ZDB-GENE-081031-75	123041
ZDB-GENE-081031-76	23369
ZDB-GENE-081031-78	57636
ZDB-GENE-081031-79	114822
ZDB-GENE-081031-82	80149
ZDB-GENE-081031-83	26750
ZDB-GENE-081031-9	636
ZDB-GENE-081031-91	30819
ZDB-GENE-081031-95	64759
ZDB-GENE-081104-1	6533
ZDB-GENE-081104-104	54626
ZDB-GENE-081104-113	51434
ZDB-GENE-081104-117	284422
ZDB-GENE-081104-119	25878
ZDB-GENE-081104-120	414
ZDB-GENE-081104-120	416
ZDB-GENE-081104-120	347527
ZDB-GENE-081104-120	415
ZDB-GENE-081104-121	92999
ZDB-GENE-081104-127	222166
ZDB-GENE-081104-129	79017
ZDB-GENE-081104-132	80852
ZDB-GENE-081104-137	548645
ZDB-GENE-081104-139	7799
ZDB-GENE-081104-140	80122
ZDB-GENE-081104-143	387923
ZDB-GENE-081104-144	10245
ZDB-GENE-081104-145	1031
ZDB-GENE-081104-149	203054
ZDB-GENE-081104-150	151963
ZDB-GENE-081104-153	51239
ZDB-GENE-081104-154	84861
ZDB-GENE-081104-155	144811
ZDB-GENE-081104-156	23215
ZDB-GENE-081104-157	79600
ZDB-GENE-081104-165	64222
ZDB-GENE-081104-169	402117
ZDB-GENE-081104-172	94240
ZDB-GENE-081104-175	149281
ZDB-GENE-081104-176	23316
ZDB-GENE-081104-180	84080
ZDB-GENE-081104-181	5327
ZDB-GENE-081104-186	57634
ZDB-GENE-081104-190	347088
ZDB-GENE-081104-193	4595
ZDB-GENE-081104-194	339541
ZDB-GENE-081104-195	55182
ZDB-GENE-081104-197	138162
ZDB-GENE-081104-199	54476
ZDB-GENE-081104-2	7175
ZDB-GENE-081104-202	55791
ZDB-GENE-081104-205	285237
ZDB-GENE-081104-212	55086
ZDB-GENE-081104-217	10587
ZDB-GENE-081104-219	255758
ZDB-GENE-081104-220	10316
ZDB-GENE-081104-224	85443
ZDB-GENE-081104-225	388886
ZDB-GENE-081104-227	9751
ZDB-GENE-081104-233	399665
ZDB-GENE-081104-234	128977
ZDB-GENE-081104-236	203245
ZDB-GENE-081104-238	4824
ZDB-GENE-081104-239	83873
ZDB-GENE-081104-242	2222
ZDB-GENE-081104-244	64753
ZDB-GENE-081104-25	2776
ZDB-GENE-081104-252	5190
ZDB-GENE-081104-254	286262
ZDB-GENE-081104-255	8636
ZDB-GENE-081104-256	29882
ZDB-GENE-081104-257	5469
ZDB-GENE-081104-258	283638
ZDB-GENE-081104-26	55884
ZDB-GENE-081104-264	2060
ZDB-GENE-081104-267	23287
ZDB-GENE-081104-268	55240
ZDB-GENE-081104-27	1759
ZDB-GENE-081104-270	28962
ZDB-GENE-081104-272	203547
ZDB-GENE-081104-277	1803
ZDB-GENE-081104-279	79924
ZDB-GENE-081104-280	55512
ZDB-GENE-081104-283	9985
ZDB-GENE-081104-291	57010
ZDB-GENE-081104-292	55689
ZDB-GENE-081104-293	79929
ZDB-GENE-081104-294	51755
ZDB-GENE-081104-295	57128
ZDB-GENE-081104-296	10777
ZDB-GENE-081104-298	89782
ZDB-GENE-081104-299	5099
ZDB-GENE-081104-30	2558
ZDB-GENE-081104-301	11182
ZDB-GENE-081104-305	25884
ZDB-GENE-081104-306	1029
ZDB-GENE-081104-306	1030
ZDB-GENE-081104-312	10622
ZDB-GENE-081104-313	153364
ZDB-GENE-081104-317	3576
ZDB-GENE-081104-318	22879
ZDB-GENE-081104-320	442425
ZDB-GENE-081104-321	55312
ZDB-GENE-081104-324	9283
ZDB-GENE-081104-328	55068
ZDB-GENE-081104-33	2245
ZDB-GENE-081104-332	50943
ZDB-GENE-081104-333	79698
ZDB-GENE-081104-34	23527
ZDB-GENE-081104-340	64946
ZDB-GENE-081104-343	92259
ZDB-GENE-081104-345	9232
ZDB-GENE-081104-347	79628
ZDB-GENE-081104-348	25802
ZDB-GENE-081104-350	254173
ZDB-GENE-081104-352	374946
ZDB-GENE-081104-353	55367
ZDB-GENE-081104-360	128338
ZDB-GENE-081104-362	200162
ZDB-GENE-081104-363	25960
ZDB-GENE-081104-366	8372
ZDB-GENE-081104-368	11180
ZDB-GENE-081104-369	494470
ZDB-GENE-081104-370	125336
ZDB-GENE-081104-374	221935
ZDB-GENE-081104-375	27156
ZDB-GENE-081104-382	142679
ZDB-GENE-081104-385	5806
ZDB-GENE-081104-387	10075
ZDB-GENE-081104-391	57125
ZDB-GENE-081104-392	730
ZDB-GENE-081104-393	285671
ZDB-GENE-081104-399	51086
ZDB-GENE-081104-40	84885
ZDB-GENE-081104-400	127255
ZDB-GENE-081104-406	2812
ZDB-GENE-081104-407	57540
ZDB-GENE-081104-411	6840
ZDB-GENE-081104-413	100131211
ZDB-GENE-081104-414	81794
ZDB-GENE-081104-415	26272
ZDB-GENE-081104-416	23263
ZDB-GENE-081104-417	51131
ZDB-GENE-081104-418	388730
ZDB-GENE-081104-419	7454
ZDB-GENE-081104-42	3765
ZDB-GENE-081104-421	8237
ZDB-GENE-081104-422	401145
ZDB-GENE-081104-423	151246
ZDB-GENE-081104-428	730249
ZDB-GENE-081104-429	81615
ZDB-GENE-081104-43	2623
ZDB-GENE-081104-431	11178
ZDB-GENE-081104-434	3938
ZDB-GENE-081104-437	84871
ZDB-GENE-081104-438	64135
ZDB-GENE-081104-439	2191
ZDB-GENE-081104-446	27237
ZDB-GENE-081104-449	90231
ZDB-GENE-081104-457	129881
ZDB-GENE-081104-458	151230
ZDB-GENE-081104-46	27124
ZDB-GENE-081104-460	79656
ZDB-GENE-081104-461	222894
ZDB-GENE-081104-462	8660
ZDB-GENE-081104-468	27154
ZDB-GENE-081104-470	111
ZDB-GENE-081104-472	285025
ZDB-GENE-081104-473	151050
ZDB-GENE-081104-480	85452
ZDB-GENE-081104-482	8705
ZDB-GENE-081104-483	6840
ZDB-GENE-081104-484	55657
ZDB-GENE-081104-49	11001
ZDB-GENE-081104-490	123283
ZDB-GENE-081104-50	64403
ZDB-GENE-081104-506	4542
ZDB-GENE-081104-507	223
ZDB-GENE-081104-509	23677
ZDB-GENE-081104-51	391123
ZDB-GENE-081104-516	153090
ZDB-GENE-081104-517	10290
ZDB-GENE-081104-52	221938
ZDB-GENE-081104-520	23332
ZDB-GENE-081104-521	3631
ZDB-GENE-081104-526	777
ZDB-GENE-081104-53	5365
ZDB-GENE-081104-57	6386
ZDB-GENE-081104-59	90060
ZDB-GENE-081104-64	196527
ZDB-GENE-081104-69	3914
ZDB-GENE-081104-75	699
ZDB-GENE-081104-76	4982
ZDB-GENE-081104-77	55604
ZDB-GENE-081104-80	414919
ZDB-GENE-081104-81	23322
ZDB-GENE-081104-83	255101
ZDB-GENE-081104-93	5903
ZDB-GENE-081104-97	55684
ZDB-GENE-081105-101	22848
ZDB-GENE-081105-105	23048
ZDB-GENE-081105-107	169611
ZDB-GENE-081105-110	5900
ZDB-GENE-081105-111	160760
ZDB-GENE-081105-114	1282
ZDB-GENE-081105-117	5753
ZDB-GENE-081105-118	140688
ZDB-GENE-081105-120	432
ZDB-GENE-081105-120	433
ZDB-GENE-081105-125	3355
ZDB-GENE-081105-126	129684
ZDB-GENE-081105-127	139728
ZDB-GENE-081105-128	26147
ZDB-GENE-081105-129	10501
ZDB-GENE-081105-13	9223
ZDB-GENE-081105-135	114885
ZDB-GENE-081105-136	81926
ZDB-GENE-081105-14	3800
ZDB-GENE-081105-141	9788
ZDB-GENE-081105-144	8764
ZDB-GENE-081105-145	83874
ZDB-GENE-081105-148	84929
ZDB-GENE-081105-153	431707
ZDB-GENE-081105-156	134
ZDB-GENE-081105-157	158158
ZDB-GENE-081105-159	9404
ZDB-GENE-081105-16	5144
ZDB-GENE-081105-160	165257
ZDB-GENE-081105-161	55765
ZDB-GENE-081105-163	59339
ZDB-GENE-081105-17	1373
ZDB-GENE-081105-170	2563
ZDB-GENE-081105-172	148979
ZDB-GENE-081105-173	83715
ZDB-GENE-081105-176	127003
ZDB-GENE-081105-177	6646
ZDB-GENE-081105-180	51455
ZDB-GENE-081105-181	23307
ZDB-GENE-081105-182	1910
ZDB-GENE-081105-185	256949
ZDB-GENE-081105-186	84628
ZDB-GENE-081105-187	9761
ZDB-GENE-081105-22	10324
ZDB-GENE-081105-26	2889
ZDB-GENE-081105-30	3283
ZDB-GENE-081105-33	79917
ZDB-GENE-081105-39	1608
ZDB-GENE-081105-4	204962
ZDB-GENE-081105-40	3750
ZDB-GENE-081105-44	9927
ZDB-GENE-081105-45	4298
ZDB-GENE-081105-47	10390
ZDB-GENE-081105-5	219972
ZDB-GENE-081105-56	7403
ZDB-GENE-081105-57	27165
ZDB-GENE-081105-62	57282
ZDB-GENE-081105-64	23020
ZDB-GENE-081105-67	23221
ZDB-GENE-081105-70	114793
ZDB-GENE-081105-71	163259
ZDB-GENE-081105-73	23096
ZDB-GENE-081105-76	9630
ZDB-GENE-081105-78	7869
ZDB-GENE-081105-80	23443
ZDB-GENE-081105-85	4664
ZDB-GENE-081105-86	4007
ZDB-GENE-081105-87	64840
ZDB-GENE-081105-89	284467
ZDB-GENE-081105-9	57699
ZDB-GENE-081105-92	92745
ZDB-GENE-081105-93	6853
ZDB-GENE-081105-95	2869
ZDB-GENE-081105-97	23254
ZDB-GENE-081106-1	9982
ZDB-GENE-081106-2	645121
ZDB-GENE-081107-1	10461
ZDB-GENE-081107-11	83990
ZDB-GENE-081107-12	64682
ZDB-GENE-081107-14	26036
ZDB-GENE-081107-17	4326
ZDB-GENE-081107-18	55289
ZDB-GENE-081107-19	55133
ZDB-GENE-081107-21	3937
ZDB-GENE-081107-24	57510
ZDB-GENE-081107-28	55717
ZDB-GENE-081107-29	23304
ZDB-GENE-081107-30	91461
ZDB-GENE-081107-34	325
ZDB-GENE-081107-36	25854
ZDB-GENE-081107-37	57221
ZDB-GENE-081107-4	65989
ZDB-GENE-081107-40	5626
ZDB-GENE-081107-44	662
ZDB-GENE-081107-47	93643
ZDB-GENE-081107-49	7552
ZDB-GENE-081107-5	10591
ZDB-GENE-081107-51	126731
ZDB-GENE-081107-52	23293
ZDB-GENE-081107-53	196051
ZDB-GENE-081107-54	8729
ZDB-GENE-081107-56	7127
ZDB-GENE-081107-6	285800
ZDB-GENE-081107-61	55719
ZDB-GENE-081107-62	54857
ZDB-GENE-081107-63	100131187
ZDB-GENE-081107-66	55315
ZDB-GENE-081107-70	119395
ZDB-GENE-081107-71	255022
ZDB-GENE-081107-73	54465
ZDB-GENE-081110-1	161253
ZDB-GENE-081110-2	391356
ZDB-GENE-081112-1	55016
ZDB-GENE-081112-2	1362
ZDB-GENE-081113-1	10814
ZDB-GENE-081113-2	10887
ZDB-GENE-081113-3	5534
ZDB-GENE-081113-4	87
ZDB-GENE-081113-5	4293
ZDB-GENE-081113-6	22990
ZDB-GENE-081114-1	5213
ZDB-GENE-081114-2	147138
ZDB-GENE-081114-3	11322
ZDB-GENE-081119-1	158326
ZDB-GENE-081119-3	341640
ZDB-GENE-081119-4	341640
ZDB-GENE-081120-4	8538
ZDB-GENE-081120-5	5563
ZDB-GENE-081120-6	55553
ZDB-GENE-081124-2	50861
ZDB-GENE-081124-3	23677
ZDB-GENE-081205-4	85464
ZDB-GENE-081210-3	3484
ZDB-GENE-081211-2	253558
ZDB-GENE-081215-2	10252
ZDB-GENE-081218-1	23241
ZDB-GENE-081222-1	50853
ZDB-GENE-081222-2	113026
ZDB-GENE-081222-3	4836
ZDB-GENE-081223-1	115399
ZDB-GENE-081223-2	2538
ZDB-GENE-081231-1	1394
ZDB-GENE-090107-1	92691
ZDB-GENE-090107-3	3485
ZDB-GENE-090108-1	4045
ZDB-GENE-090109-1	26031
ZDB-GENE-090109-2	11141
ZDB-GENE-090112-1	9732
ZDB-GENE-090112-3	2201
ZDB-GENE-090112-4	2201
ZDB-GENE-090112-5	441027
ZDB-GENE-090115-1	1730
ZDB-GENE-090121-1	1781
ZDB-GENE-090122-1	27185
ZDB-GENE-090127-1	784
ZDB-GENE-090127-2	112
ZDB-GENE-090128-4	64327
ZDB-GENE-090205-2	9542
ZDB-GENE-090206-1	5582
ZDB-GENE-090206-2	55827
ZDB-GENE-090218-1	79833
ZDB-GENE-090218-21	26585
ZDB-GENE-090218-27	6560
ZDB-GENE-090218-29	4162
ZDB-GENE-090218-30	9706
ZDB-GENE-090220-1	11043
ZDB-GENE-090224-1	5818
ZDB-GENE-090224-2	5818
ZDB-GENE-090302-1	440275
ZDB-GENE-090302-2	160
ZDB-GENE-090302-3	54795
ZDB-GENE-090303-2	6373
ZDB-GENE-090303-4	84065
ZDB-GENE-090303-5	6373
ZDB-GENE-090303-6	23162
ZDB-GENE-090304-1	5795
ZDB-GENE-090306-3	84439
ZDB-GENE-090306-4	10025
ZDB-GENE-090309-2	84000
ZDB-GENE-090309-3	84000
ZDB-GENE-090310-1	79092
ZDB-GENE-090311-1	2852
ZDB-GENE-090311-16	51191
ZDB-GENE-090311-16	55008
ZDB-GENE-090311-17	221935
ZDB-GENE-090311-19	987
ZDB-GENE-090311-22	57520
ZDB-GENE-090311-24	50859
